Id,OrganizationId,CertifiedStatus,License,CertificateCode,CertificateType,Organization,Role,Country,CertificateUrl,SalesActivityStatus
a024y00000m3mMhAAI,0014y00002dyfYSAAY,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Sejahtera - 26 FMUs,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,0014y000024QFfmAAG,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Sejahtera - 54 FMUs,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001Do000002neBwIAI,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Sri Rejeki,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001UV00000iw1VgYAI,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Sumber Jaya,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001Do000002neD9IAI,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Sumber Makmur,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001Do000002neCuIAI,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Sumber Urip,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001Do000002neCBIAY,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Sumber Urip I,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,0014y00002dyfSOAAY,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Taman Tirto - 13 FMUs,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001UV00000iw1KLYAY,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Tambiritan Lima,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001Do000002neDxIAI,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Tani Karya,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001UV00000iw0w0YAA,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Tani Maju,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001UV00000iw5mZYAQ,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Tani Makmur,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001UV000006tXeDYAU,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Tunas Sinar Tani,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001Do000002neDdIAI,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,KTH Wana Makmur,Site,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007Lu6QYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Duwet Makmur,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M14fYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Gunung Jati,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0q9YAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Hargomulyo,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M11RYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Jati Makmur,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M133YAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Maju Makmur,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LtaBYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Menur,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LpecYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Sedyo Lestari,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LphqYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Sedyo Rukun,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0yDYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Sekar Pijer,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0rlYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Sido Maju I,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0zpYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Sido Makmur,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0wbYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Sidodadi,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LxA4YAK,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Tani Manunggal,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LzEAYA0,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,KTHR Wono Ngudi Rukun,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4aEAAS,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Karangan,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a02f300000gIoDNAA0,001Do000002nY1OIAU,Valid,FSC-C140552,SA-FM/COC-006782,FM/COC,Karya Bakti,Expired site,INDONESIA,/api/v1/Certification/a02f300000gIoDNAA0/PrintFile?culture=en,
a023300000fr8MhAAI,0013300001qW13yAAC,Terminated,FSC-C134304,SCS-FM-005890,FM,Kelompok Masyarakat Pelestari Hutan (KMPH) Mitra Sesaot,Certificate holder,INDONESIA,/api/v1/Certification/a023300000fr8MhAAI/PrintFile?culture=en,
a024y00000m3mMhAAI,001f300001truHRAAY,Valid,FSC-C162208,SA-FM/COC-008524,FM/COC,Kelompok Pengelola Hutan Rakyat Sumber Sejahtera (KPHRSS),Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m3mMhAAI/PrintFile?culture=en,
a0240000005sWSPAA2,0014000000PeYw6AAF,Valid,FSC-C023796,SA-FM/COC-002083,FM/COC,Koperasi Alas Mandiri KTI.,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sWSPAA2/PrintFile?culture=en,
a023300000fRtRwAAK,0013300001fyucyAAA,Valid,FSC-C133562,SA-FM/COC-005493,FM/COC,Koperasi Bromo Mandiri KTI,Certificate holder,INDONESIA,/api/v1/Certification/a023300000fRtRwAAK/PrintFile?culture=en,
a024000000CzmYsAAJ,0014000000jmWHcAAM,Terminated,FSC-C114372,SA-FM/COC-004475,FM/COC,Koperasi Graha Mandiri Sentausa (KOGEMES),Certificate holder,INDONESIA,/api/v1/Certification/a024000000CzmYsAAJ/PrintFile?culture=en,
a0240000005sUVmAAM,0014000000Pebc3AAB,Terminated,FSC-C016317,SW-FM/COC-001511,FM/COC,Koperasi Hutan Jaya Lestari (KHJL),Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sUVmAAM/PrintFile?culture=en,
a023300000gBRx3AAG,0013300001rQJ0ZAAW,Terminated,FSC-C135275,SCS-FM/COC-005976,FM/COC,Koperasi Petani Hutan Rakyat Lestari (KOPEHRAL),Certificate holder,INDONESIA,/api/v1/Certification/a023300000gBRx3AAG/PrintFile?culture=en,
a024y00000jqnJXAAY,0014y00002kM1uxAAC,Terminated,FSC-C182074,SGSCH-FM/COC-012054,FM/COC,Koperasi Produsen Gapoktan Maju Bersama,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqnJXAAY/PrintFile?culture=en,
a02Do000001g7aMIAQ,001Do0000077JEFIA2,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Koperasi Produsen Wana Manunggal Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a0240000005sTsfAAE,0014000000PecOMAAZ,Terminated,FSC-C013892,SW-FM/COC-004117,FM/COC,Koperasi Taman Wijaya Rasa (KOSTAJASA),Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTsfAAE/PrintFile?culture=en,
a02Do0000070B4IIAU,001Do00000PwK1fIAF,Valid,FSC-C195880,CU-CW/FM-898641,CW/FM,Koperasi Wailo Wanalestari,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000070B4IIAU/PrintFile?culture=en,
a02f300000gHfNqAAK,001f30000202FGdAAM,Valid,FSC-C135817,PBN-FM/COC-058291,FM/COC,Koperasi Wana Lestari Menoreh,Site,INDONESIA,/api/v1/Certification/a02f300000gHfNqAAK/PrintFile?culture=en,
a02Do0000010Y1KIAU,001UV000007PI90YAG,Valid,FSC-C193018,CU-FM/COC-887216,FM/COC,Manimbul Sitompul,Site,INDONESIA,/api/v1/Certification/a02Do0000010Y1KIAU/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0uzYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Margomulyo II,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4a9AAC,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Ngampungan,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LyV1YAK,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Ngudi Makmur,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LwzWYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,PPHR Ngudi Lestari,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02UV00000CIilFYAT,001UV00000QYpxFYAT,Valid,FSC-C216337,PBN-FM/COC-081403,FM/COC,PT Anugerah Rimba Raya,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000CIilFYAT/PrintFile?culture=en,
a023300000V7jOfAAJ,0013300001aW27xAAC,Terminated,FSC-C125356,NC-FM/COC-021270,FM/COC,PT Bina Ovivipari Semesta (PT BIOS),Site,INDONESIA,/api/v1/Certification/a023300000V7jOfAAJ/PrintFile?culture=en,
a023300000VHS40AAH,0013300001aWBFQAA4,Terminated,FSC-C125516,NC-CW/FM-021270,CW/FM,PT Bina Ovivipari Semesta (PT BIOS),Site,INDONESIA,/api/v1/Certification/a023300000VHS40AAH/PrintFile?culture=en,
a024000000OYIOPAA5,0014000001KYLt9AAH,Terminated,FSC-C122450,SCS-FM/COC-005054,FM/COC,PT Bintuni Utama Murni Wood Industries (BUMWI),Certificate holder,INDONESIA,/api/v1/Certification/a024000000OYIOPAA5/PrintFile?culture=en,
a024000000Opoj1AAB,0014000001PQaDcAAL,Terminated,FSC-C122684,SCS-FM/COC-005030,FM/COC,PT Carus Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024000000Opoj1AAB/PrintFile?culture=en,
a0240000005sSNaAAM,0014000000Pea9ZAAR,Valid,FSC-C008121,SGSCH-FM/COC-000659,FM/COC,PT Diamond Raya Timber,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSNaAAM/PrintFile?culture=en,FSC_Sales
a0240000005sV0ZAAU,0014000000PeZ5LAAV,Valid,FSC-C018226,PBN-FM/COC-001623,FM/COC,PT Erna Djuliawati,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sV0ZAAU/PrintFile?culture=en,
a02Do000001gF2RIAU,001Do000003nbM8IAI,Valid,FSC-C185288,SA-FM/COC-013707,FM/COC,PT Forestry Ganda Utama,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gF2RIAU/PrintFile?culture=en,
a024000000CznjMAAR,0014000000jmekCAAQ,Valid,FSC-C114373,SA-FM/COC-004224,FM/COC,PT Gema Hutani Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a024000000CznjMAAR/PrintFile?culture=en,
a024000000HFr6RAAT,0014000000tFWBPAA4,Valid,FSC-C118412,CU-FM/COC-829036,FM/COC,PT Graha Sentosa Permai,Certificate holder,INDONESIA,/api/v1/Certification/a024000000HFr6RAAT/PrintFile?culture=en,
a02f300000gJFZlAAO,001f300001tq7FAAAY,Valid,FSC-C141538,SCS-FM/COC-006339,FM/COC,PT Hutan Ketapang Industri,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJFZlAAO/PrintFile?culture=en,
a02UV000001SKEXYA4,001UV0000052KcTYAU,Valid,FSC-C200100,SCS-FM/COC-400013,FM/COC,PT Kaltim Hutama,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000001SKEXYA4/PrintFile?culture=en,
a023300000d4kJ8AAI,0013300001lgIxAAAU,Valid,FSC-C131938,SA-FM/COC-006160,FM/COC,PT Karya Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a023300000d4kJ8AAI/PrintFile?culture=en,
a02Do0000010j9HIAQ,001Do00000M6Zm8IAF,Valid,FSC-C193658,PBN-FM/COC-036146,FM/COC,PT Kayu Multiguna Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000010j9HIAQ/PrintFile?culture=en,
a02Do0000010Y1FIAU,001Do00000LGrQZIA1,Valid,FSC-C193017,CU-FM/COC-895034,FM/COC,PT Kirana Permata,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000010Y1FIAU/PrintFile?culture=en,
a023300000ayfI1AAI,0013300001il0Q2AAI,Valid,FSC-C130066,SCS-FM/COC-005581,FM/COC,PT Lestari Mahaputra Buana,Certificate holder,INDONESIA,/api/v1/Certification/a023300000ayfI1AAI/PrintFile?culture=en,
a024y00000o7dvbAAA,0014y00002WBuIOAA1,Terminated,FSC-C172390,CU-CW/FM-882588,CW/FM,PT MERANTI MUSTIKA,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o7dvbAAA/PrintFile?culture=en,
a0240000005sSAnAAM,0014000000PeaPYAAZ,Valid,FSC-C007328,SGSCH-CW/FM-010071,CW/FM,PT Musi Hutan Persada,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSAnAAM/PrintFile?culture=en,
a0240000005sSCwAAM,0014000000aUaaGAAS,Terminated,FSC-C007461,CU-FM/COC-813446,FM/COC,PT Narkata Rimba,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSCwAAM/PrintFile?culture=en,
a023300000V7jOfAAJ,0013300001aUqbYAAS,Terminated,FSC-C125356,NC-FM/COC-021270,FM/COC,PT Pandu Maha Wana,Certificate holder,INDONESIA,/api/v1/Certification/a023300000V7jOfAAJ/PrintFile?culture=en,
a023300000VHS40AAH,0013300001aWBEXAA4,Terminated,FSC-C125516,NC-CW/FM-021270,CW/FM,PT Pandu Maha Wana,Certificate holder,INDONESIA,/api/v1/Certification/a023300000VHS40AAH/PrintFile?culture=en,
a0240000005sU5rAAE,0014000000Pec3NAAR,Terminated,FSC-C014710,SW-FM/COC-162,FM/COC,PT Perhutani - KPH Lawu,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sU5rAAE/PrintFile?culture=en,
a024000000E7h5QAAR,0014000000nsycFAAQ,Valid,FSC-C115501,SGSCH-FM/COC-012044,FM/COC,PT Ratah Timber,Certificate holder,INDONESIA,/api/v1/Certification/a024000000E7h5QAAR/PrintFile?culture=en,
a0240000005sSmMAAU,0014000000PecozAAB,Terminated,FSC-C009657,SW-CW/FM-003712,CW/FM,PT Riau Andalan Pulp and Paper Forestry Division (Riaufiber),Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSmMAAU/PrintFile?culture=en,
a023300000ZZVk4AAH,0013300001hOyepAAC,Valid,FSC-C129145,SA-FM/COC-006178,FM/COC,PT Rizki Kacida Reana,Certificate holder,INDONESIA,/api/v1/Certification/a023300000ZZVk4AAH/PrintFile?culture=en,
a0240000007S9KhAAK,0014000000ZsY6xAAF,Terminated,FSC-C106827,SA-FM/COC-005699,FM/COC,PT Roda Mas Timber Kalimantan,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007S9KhAAK/PrintFile?culture=en,
a02f300000k6CkrAAE,001f300001y3UFDAA2,Valid,FSC-C153944,SCS-FM/COC-007105,FM/COC,PT Sani Mardani Resources,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000k6CkrAAE/PrintFile?culture=en,
a0240000005sVxLAAU,0014000000PecyDAAR,Terminated,FSC-C021870,NC-FM/COC-002645,FM/COC,PT Sari Bumi Kusuma,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVxLAAU/PrintFile?culture=en,
a02UV000000ySavYAE,001UV000003l7tzYAA,Valid,FSC-C199529,PBN-FM/COC-076518,FM/COC,PT Semeru Makmur Kayunusa,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000000ySavYAE/PrintFile?culture=en,
a0240000005vtjMAAQ,0014000000WQN2YAAX,Valid,FSC-C102305,CU-FM/COC-812699,FM/COC,PT Suka Jaya Makmur,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005vtjMAAQ/PrintFile?culture=en,
a023300000fzJrcAAE,0013300001r2EGuAAM,Terminated,FSC-C134794,SGS-CW/FM-010986,CW/FM,PT Sumalindo Lestari Jaya IV,Certificate holder,INDONESIA,/api/v1/Certification/a023300000fzJrcAAE/PrintFile?culture=en,
a0240000005sTi6AAE,0014000000PeYyGAAV,Terminated,FSC-C013237,SW-FM/COC-001735,FM/COC,PT Sumalindo Lestari Jaya Tbk,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTi6AAE/PrintFile?culture=en,
a023300000d4kJDAAY,0013300001lGK83AAG,Valid,FSC-C131939,SA-FM/COC-005807,FM/COC,PT Utama Damai Indah Timber,Certificate holder,INDONESIA,/api/v1/Certification/a023300000d4kJDAAY/PrintFile?culture=en,
a024000000BR5ChAAL,0014000000jl3jXAAQ,Terminated,FSC-C113271,CU-CW/FM-819678,CW/FM,PT WANASOKAN HASILINDO,Certificate holder,INDONESIA,/api/v1/Certification/a024000000BR5ChAAL/PrintFile?culture=en,
a023300000Zuy6uAAB,0013300001hPSEGAA4,Valid,FSC-C129203,SCS-FM/COC-005507,FM/COC,PT WIJAYA SENTOSA,Certificate holder,INDONESIA,/api/v1/Certification/a023300000Zuy6uAAB/PrintFile?culture=en,
a0240000005sREHAA2,0014000000PeZ8ZAAV,Terminated,FSC-C003700,SW-FM/COC-000104,FM/COC,PT Xylo Indah Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sREHAA2/PrintFile?culture=en,
a024y00000kTAmmAAG,0014y00002VbVroAAF,Valid,FSC-C174348,SA-FM/COC-012751,FM/COC,PT Yotefa Sarana Timber,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000kTAmmAAG/PrintFile?culture=en,
a024000000849qtAAA,0014000000cYzhFAAS,Terminated,FSC-C109061,CU-FM/COC-813447,FM/COC,PT. BELAYAN RIVER TIMBER,Certificate holder,INDONESIA,/api/v1/Certification/a024000000849qtAAA/PrintFile?culture=en,
a023300000aysOoAAI,0013300001ilrdiAAA,Valid,FSC-C130484,SCS-FM/COC-005611,FM/COC,PT. Bina Balantak Utama,Certificate holder,INDONESIA,/api/v1/Certification/a023300000aysOoAAI/PrintFile?culture=en,
a024000000A07jEAAR,0014000000fgqduAAA,Terminated,FSC-C111631,NC-CW/FM-006154,CW/FM,PT. Bina Silva Nusa,Certificate holder,INDONESIA,/api/v1/Certification/a024000000A07jEAAR/PrintFile?culture=en,
a02f300000gHxndAAC,001f300001rbLYQAA2,Terminated,FSC-C136426,SCS-FM/COC-006040,FM/COC,PT. Forestry Ganda Utama,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gHxndAAC/PrintFile?culture=en,
a024000000AkssuAAB,0014000000iEpDlAAK,Valid,FSC-C112585,PBN-FM/COC-007344,FM/COC,PT. Gunung Gajah Abadi,Certificate holder,INDONESIA,/api/v1/Certification/a024000000AkssuAAB/PrintFile?culture=en,
a024000000FhRSwAAN,0014000000q91ZLAAY,Valid,FSC-C116852,SGSCH-FM/COC-009890,FM/COC,PT. Indexim Utama,Certificate holder,INDONESIA,/api/v1/Certification/a024000000FhRSwAAN/PrintFile?culture=en,
a0240000005sT4cAAE,0014000000PebHvAAJ,Valid,FSC-C010789,PBN-FM/COC-001849,FM/COC,PT. Intracawood Manufacturing,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sT4cAAE/PrintFile?culture=en,
a023300000frAXrAAM,0013300001qW40xAAC,Valid,FSC-C134308,PBN-FM/COC-007730,FM/COC,PT. Jati Dharma Indah Plywood Industries,Certificate holder,INDONESIA,/api/v1/Certification/a023300000frAXrAAM/PrintFile?culture=en,
a024y00000jqn7bAAA,0014y00002kL1QDAA0,Valid,FSC-C182037,SCS-FM/COC-009365,FM/COC,PT. Jaya Bumi Paser,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqn7bAAA/PrintFile?culture=en,
a0240000007wZE8AAM,0014000000cBYhPAAW,Terminated,FSC-C108663,RA-FM/COC-005938,FM/COC,PT. Kemakmuran Berkah Timber,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007wZE8AAM/PrintFile?culture=en,
a024000000F7JZfAAN,0014000000pRtonAAC,Valid,FSC-C116385,SGSCH-CW/FM-009866,CW/FM,PT. Korintiga Hutani,Certificate holder,INDONESIA,/api/v1/Certification/a024000000F7JZfAAN/PrintFile?culture=en,
a024000000DXK0CAAX,0014000000mUWJgAAO,Terminated,FSC-C114781,CU-CW/FM-819681,CW/FM,"PT. Sari Bumi Kusuma - Delang Block, Kalteng",Certificate holder,INDONESIA,/api/v1/Certification/a024000000DXK0CAAX/PrintFile?culture=en,
a0240000006wDMXAA2,0014000000ZCrUxAAL,Valid,FSC-C105830,SCS-FM/COC-005693,FM/COC,PT. Sarmiento Parakantja Timber,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006wDMXAA2/PrintFile?culture=en,
a023300000dpPcOAAU,0013300001me3RPAAY,Valid,FSC-C132260,SCS-FM/COC-005752,FM/COC,PT. Sentosa Hastareksa,Certificate holder,INDONESIA,/api/v1/Certification/a023300000dpPcOAAU/PrintFile?culture=en,
a02f300000gHfNqAAK,001f300001rb47tAAA,Valid,FSC-C135817,PBN-FM/COC-058291,FM/COC,PT. Sosial Bisnis Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gHfNqAAK/PrintFile?culture=en,
a024000000EsQlnAAF,0014000000ozkd6AAA,Valid,FSC-C116135,PBN-FM/COC-007454,FM/COC,PT. Telagabakti Persada,Certificate holder,INDONESIA,/api/v1/Certification/a024000000EsQlnAAF/PrintFile?culture=en,
a02f300000e1RlkAAE,001f300001rZ6AGAA0,Valid,FSC-C139757,CU-FM/COC-857943,FM/COC,PT. Wapoga Mutiara Timber Unit II,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e1RlkAAE/PrintFile?culture=en,
a023300000WWPoOAAX,0013300001ePvRkAAK,Terminated,FSC-C127488,RA-CW/FM-007417,CW/FM,PT. Wapoga Mutiara Timber Unit II,Certificate holder,INDONESIA,/api/v1/Certification/a023300000WWPoOAAX/PrintFile?culture=en,
a024y00000m5WoSAAU,0014y00002cLILZAA4,Valid,FSC-C175674,SCS-FM/COC-008963,FM/COC,PT. Wukirasari,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m5WoSAAU/PrintFile?culture=en,
a023300000adOheAAE,0013300001iefAoAAI,Terminated,FSC-C129917,SCS-FM/COC-005568,FM/COC,PT. Xylo Indah Pratama - Jejawi,Certificate holder,INDONESIA,/api/v1/Certification/a023300000adOheAAE/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4ZuAAK,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Pakel,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4ZpAAK,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Panglungan,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a02f300000gHfNqAAK,0014y00002dar9bAAA,Valid,FSC-C135817,PBN-FM/COC-058291,FM/COC,Perkumpulan Kelompok Tani Manggala Pasjaya Banjaranyar,Site,INDONESIA,/api/v1/Certification/a02f300000gHfNqAAK/PrintFile?culture=en,
a02f300000gIoDNAA0,001f300001tpn5fAAA,Valid,FSC-C140552,SA-FM/COC-006782,FM/COC,Perkumpulan Kelompok Tani Sarimulyo Suka Damai,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIoDNAA0/PrintFile?culture=en,
a02f300000gHfNqAAK,0014y00002dar8OAAQ,Valid,FSC-C135817,PBN-FM/COC-058291,FM/COC,Perkumpulan Manunggal Rasa Purworejo,Site,INDONESIA,/api/v1/Certification/a02f300000gHfNqAAK/PrintFile?culture=en,
a023300000fxCTvAAM,0013300001qmECgAAM,Valid,FSC-C134553,SCS-FM/COC-005915,FM/COC,Perkumpulan Petani Rotan Katingan (P2RK),Certificate holder,INDONESIA,/api/v1/Certification/a023300000fxCTvAAM/PrintFile?culture=en,
a0240000005sSH8AAM,0014000000PedKsAAJ,Terminated,FSC-C007721,SW-FM/COC-053,FM/COC,Perum Perhutani,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSH8AAM/PrintFile?culture=en,
a023300000aym8IAAQ,0013300001ilV7CAAU,Valid,FSC-C130314,SGSCH-FM/COC-010716,FM/COC,Perum Perhutani,Certificate holder,INDONESIA,/api/v1/Certification/a023300000aym8IAAQ/PrintFile?culture=en,
a024000000OrIqVAAV,0014000001PTq6pAAD,Terminated,FSC-C122861,SGSCH-CW/FM-010314,CW/FM,Perum Perhutani,Certificate holder,INDONESIA,/api/v1/Certification/a024000000OrIqVAAV/PrintFile?culture=en,
a0240000007TnszAAC,0014000000aWiO6AAK,Terminated,FSC-C107584,SA-FM/COC-002952,FM/COC,Perum Perhutani - KPH Kendal,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007TnszAAC/PrintFile?culture=en,
